simulation,frame,subframe,slot,sym1,sym2,sym3,sym4,sym5,sym6,sym7,sym8,sym9,sym10,sym11,sym12
181,47,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,47,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,47,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,48,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,48,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,48,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,48,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,48,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,48,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,48,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,48,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,48,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,48,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,48,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,48,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,48,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,48,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,48,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,48,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,48,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,48,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,48,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,48,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,49,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,49,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,49,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,49,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,49,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,49,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,49,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,49,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,49,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,49,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,49,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,49,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,49,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,49,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,49,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,49,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,49,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,49,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,49,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,49,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,50,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,50,0,1,2,2,2,2,2,2,2,2,2,2,2,0
181,50,1,0,1,1,1,1,1,1,1,1,1,2,2,2
181,50,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,50,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,50,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,50,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,50,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,50,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,50,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,50,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,50,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,50,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,50,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,50,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,50,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,50,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,50,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,50,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,50,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,51,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,51,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,51,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,51,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,51,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,51,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,51,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,51,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,51,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,51,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,51,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,51,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,51,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,51,6,1,2,2,2,2,2,2,2,2,2,2,2,0
181,51,7,0,1,1,1,1,1,1,1,1,1,2,2,2
181,51,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,51,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,51,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,51,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,51,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,52,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,52,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,52,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,52,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,52,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,52,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,52,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,52,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,52,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,52,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,52,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,52,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,52,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,52,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,52,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,52,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,52,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,52,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,52,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,52,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,53,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,53,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,53,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,53,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,53,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,53,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,53,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,53,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,53,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,53,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,53,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,53,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,53,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,53,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,53,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,53,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,53,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,53,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,53,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,53,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,54,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,54,0,1,2,2,2,2,2,2,2,2,2,2,2,0
181,54,1,0,1,1,1,1,1,1,1,1,1,2,2,2
181,54,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,54,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,54,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,54,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,54,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,54,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,54,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,54,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,54,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,54,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,54,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,54,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,54,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,54,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,54,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,54,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,54,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,55,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,55,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,55,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,55,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,55,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,55,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,55,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,55,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,55,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,55,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,55,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,55,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,55,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,55,6,1,2,2,2,2,2,2,2,2,2,2,2,0
181,55,7,0,1,1,1,1,1,1,1,1,1,2,2,2
181,55,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,55,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,55,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,55,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,55,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,56,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,56,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,56,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,56,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,56,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,56,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,56,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,56,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,56,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,56,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,56,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,56,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,56,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,56,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,56,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,56,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,56,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,56,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,56,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,56,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,57,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,57,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,57,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,57,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,57,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,57,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,57,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,57,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,57,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,57,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,57,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,57,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,57,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,57,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,57,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,57,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,57,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,57,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,57,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,57,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,58,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,58,0,1,2,2,2,2,2,2,2,2,2,2,2,0
181,58,1,0,1,1,1,1,1,1,1,1,1,2,2,2
181,58,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,58,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,58,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,58,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,58,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,58,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,58,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,58,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,58,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,58,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,58,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,58,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,58,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,58,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,58,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,58,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,58,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,59,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,59,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,59,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,59,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,59,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,59,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,59,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,59,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,59,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,59,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,59,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,59,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,59,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,59,6,1,2,2,2,2,2,2,2,2,2,2,2,0
181,59,7,0,1,1,1,1,1,1,1,1,1,2,2,2
181,59,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,59,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,59,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,59,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,59,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,60,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,60,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,60,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,60,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,60,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,60,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,60,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,60,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,60,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,60,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,60,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,60,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,60,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,60,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,60,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,60,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,60,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,60,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,60,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,60,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,61,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,61,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,61,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,61,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,61,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,61,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,61,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,61,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,61,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,61,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,61,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,61,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,61,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,61,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,61,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,61,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,61,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,61,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,61,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,61,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,62,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,62,0,1,2,2,2,2,2,2,2,2,2,2,2,0
181,62,1,0,1,1,1,1,1,1,1,1,1,2,2,2
181,62,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,62,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,62,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,62,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,62,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,62,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,62,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,62,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,62,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,62,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,62,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,62,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,62,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,62,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,62,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,62,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,62,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,63,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,63,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,63,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,63,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,63,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,63,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,63,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,63,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,63,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,63,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,63,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,63,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,63,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,63,6,1,2,2,2,2,2,2,2,2,2,2,2,0
181,63,7,0,1,1,1,1,1,1,1,1,1,2,2,2
181,63,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,63,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,63,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,63,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,63,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,64,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,64,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,64,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,64,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,64,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,64,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,64,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,64,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,64,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,64,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,64,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,64,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,64,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,64,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,64,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,64,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,64,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,64,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,64,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,64,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,65,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,65,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,65,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,65,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,65,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,65,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,65,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,65,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,65,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,65,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,65,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,65,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,65,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,65,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,65,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,65,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,65,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,65,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,65,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,65,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,66,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,66,0,1,2,2,2,2,2,2,2,2,2,2,2,0
181,66,1,0,1,1,1,1,1,1,1,1,1,2,2,2
181,66,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,66,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,66,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,66,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,66,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,66,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,66,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,66,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,66,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,66,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,66,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,66,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,66,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,66,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,66,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,66,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,66,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,67,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,67,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,67,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,67,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,67,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,67,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,67,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,67,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,67,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,67,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,67,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,67,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,67,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,67,6,1,2,2,2,2,2,2,2,2,2,2,2,0
181,67,7,0,1,1,1,1,1,1,1,1,1,2,2,2
181,67,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,67,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,67,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,67,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,67,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,68,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,68,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,68,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,68,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,68,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,68,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,68,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,68,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,68,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,68,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,68,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,68,5,1,2,2,2,2,2,2,2,2,2,2,2,2
181,68,6,0,1,1,1,1,1,1,1,1,1,1,1,1
181,68,6,1,2,2,2,2,2,2,2,2,2,2,2,2
181,68,7,0,1,1,1,1,1,1,1,1,1,1,2,2
181,68,7,1,2,2,2,2,2,2,2,2,2,2,2,2
181,68,8,0,1,1,1,1,1,1,1,1,1,1,1,1
181,68,8,1,2,2,2,2,2,2,2,2,2,2,2,2
181,68,9,0,1,1,1,1,1,1,1,1,1,1,2,2
181,68,9,1,2,2,2,2,2,2,2,2,2,2,2,2
181,69,0,0,1,1,1,1,1,1,1,1,1,1,1,1
181,69,0,1,2,2,2,2,2,2,2,2,2,2,2,2
181,69,1,0,1,1,1,1,1,1,1,1,1,1,2,2
181,69,1,1,2,2,2,2,2,2,2,2,2,2,2,2
181,69,2,0,1,1,1,1,1,1,1,1,1,1,1,1
181,69,2,1,2,2,2,2,2,2,2,2,2,2,2,2
181,69,3,0,1,1,1,1,1,1,1,1,1,1,2,2
181,69,3,1,2,2,2,2,2,2,2,2,2,2,2,2
181,69,4,0,1,1,1,1,1,1,1,1,1,1,1,1
181,69,4,1,2,2,2,2,2,2,2,2,2,2,2,2
181,69,5,0,1,1,1,1,1,1,1,1,1,1,2,2
181,69,5,1,2,2,2,2,2,2,2,2,2,2,2,2
